x,y,z
200731.50,629903.50,29.98
200732.50,629903.50,30.04
200747.50,629903.50,29.85
200748.50,629903.50,29.92
200749.50,629903.50,29.87
200750.50,629903.50,29.92
200751.50,629903.50,29.93
200752.50,629903.50,29.99
200753.50,629903.50,29.96
200754.50,629903.50,29.91
200755.50,629903.50,29.89
200756.50,629903.50,30.17
200757.50,629903.50,29.88
200763.50,629903.50,30.10
200671.50,629902.50,34.41
200675.50,629902.50,36.38
200676.50,629902.50,36.59
200680.50,629902.50,35.20
200681.50,629902.50,34.77
200682.50,629902.50,33.02
200683.50,629902.50,28.72
200684.50,629902.50,28.85
200685.50,629902.50,28.47
200686.50,629902.50,28.51
200687.50,629902.50,28.62
200688.50,629902.50,28.63
200689.50,629902.50,28.69
200690.50,629902.50,30.04
200692.50,629902.50,30.79
200693.50,629902.50,30.77
200694.50,629902.50,35.11
200695.50,629902.50,31.18
200696.50,629902.50,36.20
200697.50,629902.50,40.35
200700.50,629902.50,38.34
200704.50,629902.50,36.64
200705.50,629902.50,34.65
200708.50,629902.50,34.02
200709.50,629902.50,29.15
200710.50,629902.50,29.13
200711.50,629902.50,29.13
200712.50,629902.50,29.13
200713.50,629902.50,29.30
200714.50,629902.50,29.32
200715.50,629902.50,29.30
200716.50,629902.50,29.02
200717.50,629902.50,29.37
200718.50,629902.50,29.34
200719.50,629902.50,29.40
200720.50,629902.50,29.36
200721.50,629902.50,29.41
200722.50,629902.50,29.44
200723.50,629902.50,29.44
200724.50,629902.50,29.54
200725.50,629902.50,29.51
200726.50,629902.50,29.67
200727.50,629902.50,29.89
200728.50,629902.50,29.85
200729.50,629902.50,30.05
200730.50,629902.50,30.03
200731.50,629902.50,29.94
200745.50,629902.50,29.97
200746.50,629902.50,29.73
200747.50,629902.50,29.85
200748.50,629902.50,29.97
200749.50,629902.50,29.91
200751.50,629902.50,29.80
200753.50,629902.50,29.85
200754.50,629902.50,29.96
200756.50,629902.50,29.92
200757.50,629902.50,29.88
200758.50,629902.50,29.85
200760.50,629902.50,30.99
200765.50,629902.50,30.04
200669.50,629901.50,28.08
200675.50,629901.50,37.60
200676.50,629901.50,37.52
200678.50,629901.50,35.55
200679.50,629901.50,36.28
200680.50,629901.50,28.42
200683.50,629901.50,33.02
200684.50,629901.50,30.84
200685.50,629901.50,27.79
200686.50,629901.50,28.45
200687.50,629901.50,28.64
200688.50,629901.50,28.53
200694.50,629901.50,31.15
200695.50,629901.50,31.63
200698.50,629901.50,31.78
200699.50,629901.50,33.92
200700.50,629901.50,31.80
200701.50,629901.50,31.47
200702.50,629901.50,35.44
200703.50,629901.50,35.60
200704.50,629901.50,28.94
200705.50,629901.50,28.98
200708.50,629901.50,29.03
200709.50,629901.50,29.00
200710.50,629901.50,29.12
200711.50,629901.50,29.21
200712.50,629901.50,29.08
200713.50,629901.50,29.12
200714.50,629901.50,29.17
200715.50,629901.50,29.21
200716.50,629901.50,29.28
200717.50,629901.50,29.26
200718.50,629901.50,29.33
200719.50,629901.50,29.33
200720.50,629901.50,29.38
200721.50,629901.50,29.39
200722.50,629901.50,29.42
200723.50,629901.50,29.50
200724.50,629901.50,29.59
200725.50,629901.50,29.72
200726.50,629901.50,29.73
200727.50,629901.50,29.74
200728.50,629901.50,29.90
200729.50,629901.50,30.00
200730.50,629901.50,30.01
200731.50,629901.50,30.09
200740.50,629901.50,40.66
200742.50,629901.50,38.41
200744.50,629901.50,29.96
200746.50,629901.50,29.73
200748.50,629901.50,29.92
200749.50,629901.50,29.81
200750.50,629901.50,29.97
200751.50,629901.50,29.91
200753.50,629901.50,29.89
200754.50,629901.50,29.58
200755.50,629901.50,30.06
200757.50,629901.50,29.96
200758.50,629901.50,29.99
200759.50,629901.50,29.86
200760.50,629901.50,30.88
200761.50,629901.50,30.96
200762.50,629901.50,30.96
200765.50,629901.50,29.89
200766.50,629901.50,30.00
200668.50,629900.50,27.91
200673.50,629900.50,35.60
200675.50,629900.50,37.38
200677.50,629900.50,34.93
200682.50,629900.50,36.97
200684.50,629900.50,29.23
200685.50,629900.50,28.46
200686.50,629900.50,28.38
200687.50,629900.50,28.69
200688.50,629900.50,32.29
200689.50,629900.50,31.74
200696.50,629900.50,31.71
200697.50,629900.50,32.29
200698.50,629900.50,31.33
200699.50,629900.50,30.89
200700.50,629900.50,31.09
200701.50,629900.50,31.00
200702.50,629900.50,30.47
200703.50,629900.50,29.02
200704.50,629900.50,29.02
200705.50,629900.50,29.06
200706.50,629900.50,30.29
200707.50,629900.50,29.01
200708.50,629900.50,29.04
200709.50,629900.50,29.05
200710.50,629900.50,29.07
200711.50,629900.50,29.07
200712.50,629900.50,29.09
200713.50,629900.50,29.14
200714.50,629900.50,29.21
200715.50,629900.50,29.25
200716.50,629900.50,29.24
200717.50,629900.50,29.12
200718.50,629900.50,29.28
200719.50,629900.50,29.34
200720.50,629900.50,29.45
200721.50,629900.50,29.51
200722.50,629900.50,29.47
200723.50,629900.50,29.59
200724.50,629900.50,29.62
200725.50,629900.50,29.65
200726.50,629900.50,29.84
200727.50,629900.50,29.68
200728.50,629900.50,29.95
200729.50,629900.50,29.78
200730.50,629900.50,33.67
200731.50,629900.50,36.01
200738.50,629900.50,-12.65
200740.50,629900.50,29.11
200741.50,629900.50,34.98
200744.50,629900.50,29.83
200745.50,629900.50,29.98
200747.50,629900.50,30.01
200748.50,629900.50,29.94
200750.50,629900.50,29.79
200752.50,629900.50,29.85
200755.50,629900.50,29.87
200756.50,629900.50,29.90
200758.50,629900.50,30.76
200760.50,629900.50,30.20
200761.50,629900.50,30.93
200762.50,629900.50,30.90
200767.50,629900.50,30.27
200768.50,629900.50,29.89
200675.50,629899.50,37.52
200677.50,629899.50,36.21
200679.50,629899.50,28.69
200680.50,629899.50,28.27
200684.50,629899.50,28.55
200685.50,629899.50,29.47
200686.50,629899.50,28.52
200687.50,629899.50,31.80
200688.50,629899.50,31.92
200689.50,629899.50,33.24
200690.50,629899.50,33.32
200695.50,629899.50,31.28
200696.50,629899.50,31.80
200697.50,629899.50,31.85
200698.50,629899.50,31.77
200699.50,629899.50,31.64
200700.50,629899.50,31.20
200701.50,629899.50,29.08
200702.50,629899.50,29.09
200703.50,629899.50,30.82
200704.50,629899.50,28.95
200705.50,629899.50,28.95
200707.50,629899.50,28.93
200710.50,629899.50,29.03
200711.50,629899.50,29.14
200712.50,629899.50,29.11
200713.50,629899.50,29.21
200714.50,629899.50,29.21
200716.50,629899.50,29.14
200717.50,629899.50,29.28
200718.50,629899.50,29.27
200719.50,629899.50,29.36
200720.50,629899.50,29.42
200721.50,629899.50,29.48
200722.50,629899.50,29.61
200723.50,629899.50,29.59
200724.50,629899.50,29.63
200725.50,629899.50,29.80
200726.50,629899.50,29.87
200727.50,629899.50,29.97
200728.50,629899.50,29.95
200729.50,629899.50,29.74
200730.50,629899.50,33.89
200744.50,629899.50,29.94
200745.50,629899.50,29.90
200747.50,629899.50,29.95
200748.50,629899.50,29.91
200749.50,629899.50,29.83
200750.50,629899.50,29.87
200752.50,629899.50,29.89
200753.50,629899.50,29.82
200754.50,629899.50,29.89
200758.50,629899.50,30.45
200759.50,629899.50,30.93
200760.50,629899.50,31.00
200761.50,629899.50,30.35
200762.50,629899.50,30.39
200667.50,629898.50,37.59
200671.50,629898.50,35.16
200676.50,629898.50,35.92
200677.50,629898.50,36.55
200678.50,629898.50,33.05
200680.50,629898.50,28.26
200681.50,629898.50,28.20
200683.50,629898.50,28.44
200684.50,629898.50,28.38
200685.50,629898.50,28.50
200687.50,629898.50,31.37
200688.50,629898.50,32.12
200690.50,629898.50,33.34
200696.50,629898.50,29.77
200697.50,629898.50,31.07
200698.50,629898.50,31.87
200699.50,629898.50,32.24
200700.50,629898.50,31.55
200701.50,629898.50,28.97
200702.50,629898.50,28.89
200703.50,629898.50,28.80
200704.50,629898.50,28.73
200706.50,629898.50,28.87
200711.50,629898.50,29.23
200712.50,629898.50,29.13
200714.50,629898.50,29.30
200716.50,629898.50,31.00
200717.50,629898.50,29.52
200718.50,629898.50,29.08
200719.50,629898.50,29.19
200720.50,629898.50,29.46
200721.50,629898.50,29.48
200722.50,629898.50,29.56
200723.50,629898.50,29.65
200724.50,629898.50,29.70
200725.50,629898.50,29.69
200726.50,629898.50,29.77
200727.50,629898.50,29.91
200728.50,629898.50,29.87
200729.50,629898.50,29.93
200730.50,629898.50,29.88
200731.50,629898.50,35.35
200732.50,629898.50,35.98
200735.50,629898.50,30.08
200736.50,629898.50,30.07
200738.50,629898.50,31.17
200739.50,629898.50,31.10
200740.50,629898.50,-10.65
200741.50,629898.50,30.97
200743.50,629898.50,29.87
200744.50,629898.50,29.88
200747.50,629898.50,29.90
200748.50,629898.50,29.81
200749.50,629898.50,29.89
200750.50,629898.50,29.82
200751.50,629898.50,29.87
200752.50,629898.50,29.83
200756.50,629898.50,29.93
200757.50,629898.50,30.02
200758.50,629898.50,29.92
200759.50,629898.50,29.95
200760.50,629898.50,30.95
200762.50,629898.50,30.04
200763.50,629898.50,31.01
200764.50,629898.50,33.44
200767.50,629898.50,29.95
200672.50,629897.50,35.12
200673.50,629897.50,36.07
200674.50,629897.50,35.45
200675.50,629897.50,36.00
200676.50,629897.50,36.11
200677.50,629897.50,36.88
200678.50,629897.50,36.91
200679.50,629897.50,26.91
200681.50,629897.50,28.24
200682.50,629897.50,28.33
200683.50,629897.50,28.47
200684.50,629897.50,28.44
200685.50,629897.50,28.15
200686.50,629897.50,28.34
200687.50,629897.50,28.54
200688.50,629897.50,32.73
200689.50,629897.50,31.45
200690.50,629897.50,32.45
200691.50,629897.50,32.63
200693.50,629897.50,31.20
200695.50,629897.50,29.60
200697.50,629897.50,29.01
200698.50,629897.50,30.96
200699.50,629897.50,30.85
200700.50,629897.50,29.14
200701.50,629897.50,28.78
200702.50,629897.50,28.71
200703.50,629897.50,28.72
200704.50,629897.50,28.42
200705.50,629897.50,28.92
200712.50,629897.50,29.11
200714.50,629897.50,29.36
200715.50,629897.50,30.69
200717.50,629897.50,41.18
200718.50,629897.50,29.06
200719.50,629897.50,29.03
200720.50,629897.50,29.17
200721.50,629897.50,29.23
200722.50,629897.50,29.61
200723.50,629897.50,29.46
200724.50,629897.50,29.65
200725.50,629897.50,29.66
200726.50,629897.50,29.74
200727.50,629897.50,29.88
200728.50,629897.50,29.92
200729.50,629897.50,30.00
200730.50,629897.50,30.08
200731.50,629897.50,30.02
200732.50,629897.50,33.66
200733.50,629897.50,34.31
200734.50,629897.50,36.52
200735.50,629897.50,30.00
200736.50,629897.50,30.02
200737.50,629897.50,30.68
200738.50,629897.50,29.94
200740.50,629897.50,-9.31
200742.50,629897.50,29.90
200743.50,629897.50,29.77
200744.50,629897.50,29.71
200745.50,629897.50,29.89
200746.50,629897.50,29.87
200747.50,629897.50,29.85
200748.50,629897.50,29.88
200749.50,629897.50,29.89
200750.50,629897.50,29.91
200751.50,629897.50,29.81
200752.50,629897.50,29.87
200753.50,629897.50,29.90
200754.50,629897.50,30.32
200755.50,629897.50,30.85
200758.50,629897.50,29.88
200759.50,629897.50,29.89
200760.50,629897.50,30.27
200761.50,629897.50,30.04
200762.50,629897.50,30.06
200763.50,629897.50,30.19
200764.50,629897.50,29.90
200765.50,629897.50,30.08
200664.50,629896.50,30.84
200666.50,629896.50,30.04
200673.50,629896.50,35.55
200674.50,629896.50,35.26
200676.50,629896.50,37.33
200677.50,629896.50,36.96
200678.50,629896.50,37.53
200679.50,629896.50,27.01
200682.50,629896.50,27.91
200683.50,629896.50,28.21
200684.50,629896.50,28.50
200685.50,629896.50,28.42
200686.50,629896.50,28.34
200687.50,629896.50,28.47
200688.50,629896.50,32.65
200689.50,629896.50,32.65
200690.50,629896.50,31.91
200691.50,629896.50,32.45
200693.50,629896.50,33.20
200694.50,629896.50,30.07
200695.50,629896.50,29.34
200696.50,629896.50,28.80
200697.50,629896.50,28.52
200698.50,629896.50,28.73
200699.50,629896.50,28.83
200701.50,629896.50,28.82
200702.50,629896.50,28.73
200704.50,629896.50,28.86
200711.50,629896.50,29.06
200712.50,629896.50,28.99
200713.50,629896.50,29.05
200714.50,629896.50,29.32
200715.50,629896.50,29.32
200718.50,629896.50,29.04
200719.50,629896.50,29.03
200720.50,629896.50,29.06
200721.50,629896.50,29.04
200722.50,629896.50,29.23
200723.50,629896.50,29.22
200724.50,629896.50,29.54
200725.50,629896.50,29.70
200726.50,629896.50,29.77
200727.50,629896.50,29.74
200728.50,629896.50,29.91
200729.50,629896.50,29.97
200730.50,629896.50,29.97
200731.50,629896.50,30.00
200733.50,629896.50,30.10
200734.50,629896.50,30.11
200735.50,629896.50,30.07
200736.50,629896.50,30.03
200737.50,629896.50,30.06
200738.50,629896.50,30.03
200739.50,629896.50,-9.25
200740.50,629896.50,-12.29
200741.50,629896.50,29.90
200742.50,629896.50,30.03
200743.50,629896.50,29.83
200744.50,629896.50,29.63
200745.50,629896.50,29.82
200746.50,629896.50,29.82
200747.50,629896.50,29.81
200748.50,629896.50,29.85
200749.50,629896.50,29.87
200750.50,629896.50,29.85
200751.50,629896.50,29.88
200752.50,629896.50,29.85
200753.50,629896.50,29.46
200754.50,629896.50,29.93
200755.50,629896.50,31.00
200758.50,629896.50,29.95
200761.50,629896.50,30.09
200762.50,629896.50,30.08
200763.50,629896.50,30.11
200764.50,629896.50,30.09
200765.50,629896.50,29.99
200766.50,629896.50,30.00
200665.50,629895.50,30.87
200666.50,629895.50,30.33
200667.50,629895.50,30.21
200668.50,629895.50,31.15
200675.50,629895.50,36.88
200676.50,629895.50,36.92
200677.50,629895.50,37.27
200678.50,629895.50,37.99
200680.50,629895.50,28.87
200681.50,629895.50,29.17
200682.50,629895.50,27.90
200683.50,629895.50,28.04
200684.50,629895.50,28.44
200685.50,629895.50,28.31
200686.50,629895.50,28.43
200689.50,629895.50,31.33
200690.50,629895.50,31.37
200691.50,629895.50,31.33
200692.50,629895.50,34.13
200693.50,629895.50,35.93
200694.50,629895.50,33.86
200695.50,629895.50,28.59
200696.50,629895.50,28.66
200697.50,629895.50,28.70
200698.50,629895.50,28.64
200699.50,629895.50,28.76
200700.50,629895.50,28.62
200701.50,629895.50,28.71
200710.50,629895.50,28.89
200711.50,629895.50,29.10
200713.50,629895.50,30.11
200717.50,629895.50,43.28
200719.50,629895.50,29.03
200720.50,629895.50,29.06
200721.50,629895.50,29.01
200722.50,629895.50,29.07
200723.50,629895.50,29.05
200724.50,629895.50,29.06
200725.50,629895.50,29.65
200726.50,629895.50,29.65
200727.50,629895.50,29.80
200728.50,629895.50,29.72
200729.50,629895.50,29.84
200730.50,629895.50,29.89
200731.50,629895.50,29.96
200732.50,629895.50,29.97
200733.50,629895.50,29.43
200734.50,629895.50,30.09
200735.50,629895.50,30.08
200736.50,629895.50,30.05
200737.50,629895.50,30.01
200738.50,629895.50,30.00
200739.50,629895.50,29.97
200740.50,629895.50,30.72
200741.50,629895.50,30.33
200742.50,629895.50,30.54
200743.50,629895.50,30.46
200744.50,629895.50,29.98
200745.50,629895.50,29.49
200746.50,629895.50,29.88
200747.50,629895.50,29.81
200748.50,629895.50,29.71
200749.50,629895.50,29.84
200750.50,629895.50,29.88
200751.50,629895.50,29.83
200752.50,629895.50,29.83
200753.50,629895.50,29.86
200754.50,629895.50,29.92
200762.50,629895.50,30.10
200763.50,629895.50,30.12
200764.50,629895.50,30.01
200765.50,629895.50,29.88
200766.50,629895.50,30.20
200663.50,629894.50,30.67
200666.50,629894.50,31.68
200667.50,629894.50,30.66
200674.50,629894.50,36.88
200675.50,629894.50,36.90
200676.50,629894.50,37.26
200677.50,629894.50,38.37
200678.50,629894.50,38.71
200679.50,629894.50,39.94
200681.50,629894.50,30.98
200682.50,629894.50,30.21
200683.50,629894.50,28.61
200684.50,629894.50,28.55
200686.50,629894.50,28.45
200687.50,629894.50,28.51
200688.50,629894.50,28.38
200689.50,629894.50,28.46
200690.50,629894.50,31.34
200691.50,629894.50,31.48
200692.50,629894.50,32.00
200694.50,629894.50,28.68
200695.50,629894.50,28.64
200696.50,629894.50,28.69
200697.50,629894.50,28.65
200698.50,629894.50,28.71
200699.50,629894.50,28.75
200700.50,629894.50,28.66
200703.50,629894.50,28.68
200709.50,629894.50,30.00
200710.50,629894.50,29.74
200711.50,629894.50,29.86
200714.50,629894.50,27.60
200719.50,629894.50,41.84
200720.50,629894.50,29.54
200721.50,629894.50,29.16
200722.50,629894.50,29.30
200723.50,629894.50,29.10
200724.50,629894.50,21.27
200725.50,629894.50,29.16
200726.50,629894.50,29.32
200727.50,629894.50,29.85
200728.50,629894.50,29.84
200729.50,629894.50,29.83
200730.50,629894.50,29.76
200731.50,629894.50,29.96
200732.50,629894.50,30.01
200733.50,629894.50,30.02
200734.50,629894.50,-14.65
200735.50,629894.50,29.97
200736.50,629894.50,30.00
200737.50,629894.50,30.06
200738.50,629894.50,30.06
200739.50,629894.50,30.00
200744.50,629894.50,29.40
200745.50,629894.50,29.62
200746.50,629894.50,29.71
200747.50,629894.50,29.63
200748.50,629894.50,29.87
200750.50,629894.50,29.89
200751.50,629894.50,29.86
200753.50,629894.50,29.93
200763.50,629894.50,30.06
200764.50,629894.50,30.04
200765.50,629894.50,30.04
200766.50,629894.50,30.12
200767.50,629894.50,31.24
200666.50,629893.50,30.35
200674.50,629893.50,36.74
200675.50,629893.50,37.23
200676.50,629893.50,38.00
200677.50,629893.50,39.16
200679.50,629893.50,40.26
200680.50,629893.50,39.58
200681.50,629893.50,37.76
200682.50,629893.50,30.22
200683.50,629893.50,29.66
200685.50,629893.50,28.45
200686.50,629893.50,28.41
200687.50,629893.50,28.24
200688.50,629893.50,28.36
200689.50,629893.50,28.42
200690.50,629893.50,28.45
200691.50,629893.50,28.61
200692.50,629893.50,29.50
200693.50,629893.50,29.23
200694.50,629893.50,28.40
200695.50,629893.50,28.60
200696.50,629893.50,28.57
200697.50,629893.50,28.67
200698.50,629893.50,28.83
200699.50,629893.50,28.64
200708.50,629893.50,29.78
200709.50,629893.50,30.15
200710.50,629893.50,30.10
200715.50,629893.50,42.88
200718.50,629893.50,42.99
200719.50,629893.50,42.63
200722.50,629893.50,29.20
200723.50,629893.50,29.35
200724.50,629893.50,29.80
200725.50,629893.50,29.01
200726.50,629893.50,29.05
200727.50,629893.50,29.65
200728.50,629893.50,29.75
200729.50,629893.50,29.83
200730.50,629893.50,29.87
200731.50,629893.50,29.93
200732.50,629893.50,30.03
200733.50,629893.50,29.99
200734.50,629893.50,29.97
200735.50,629893.50,29.93
200736.50,629893.50,30.09
200737.50,629893.50,30.00
200738.50,629893.50,30.05
200739.50,629893.50,30.09
200746.50,629893.50,29.90
200747.50,629893.50,29.71
200748.50,629893.50,29.77
200764.50,629893.50,30.09
200765.50,629893.50,29.99
200766.50,629893.50,30.02
200767.50,629893.50,29.86
200673.50,629892.50,36.73
200674.50,629892.50,37.54
200675.50,629892.50,37.91
200676.50,629892.50,38.41
200677.50,629892.50,39.18
200678.50,629892.50,40.07
200679.50,629892.50,42.51
200680.50,629892.50,39.33
200681.50,629892.50,39.02
200682.50,629892.50,37.87
200683.50,629892.50,30.46
200684.50,629892.50,28.46
200685.50,629892.50,28.40
200686.50,629892.50,28.36
200687.50,629892.50,28.36
200688.50,629892.50,28.36
200689.50,629892.50,28.31
200690.50,629892.50,28.33
200691.50,629892.50,28.51
200692.50,629892.50,28.55
200693.50,629892.50,31.39
200694.50,629892.50,30.96
200695.50,629892.50,28.57
200696.50,629892.50,28.63
200697.50,629892.50,28.56
200698.50,629892.50,28.47
200699.50,629892.50,28.53
200707.50,629892.50,29.23
200708.50,629892.50,30.12
200709.50,629892.50,30.03
200712.50,629892.50,30.44
200719.50,629892.50,43.61
200721.50,629892.50,41.47
200722.50,629892.50,43.39
200723.50,629892.50,25.87
200724.50,629892.50,30.01
200725.50,629892.50,30.48
200726.50,629892.50,29.09
200727.50,629892.50,29.10
200729.50,629892.50,29.76
200730.50,629892.50,30.01
200731.50,629892.50,29.87
200732.50,629892.50,30.06
200734.50,629892.50,29.95
200735.50,629892.50,30.00
200736.50,629892.50,30.01
200737.50,629892.50,-10.72
200741.50,629892.50,35.87
200745.50,629892.50,31.11
200746.50,629892.50,31.37
200748.50,629892.50,29.65
200764.50,629892.50,30.09
200765.50,629892.50,30.11
200766.50,629892.50,29.76
200767.50,629892.50,29.97
200768.50,629892.50,28.69
200769.50,629892.50,29.19
